File PDB Lig iFull Full7 iFull5 blFull4 blFull2 bliFull6 Full5 iFull4 Full4 iFull1 Full3 iFull6 blFull3 blFull blFull1 bliFull2 bliFull1 Full2 blFull5 Full6 bliFull blFull7 bliFull7 blFull6 bliFull4 bliFull5 iFull7 iFull3 Full1 iFull2 bliFull3 Full
pdb/renum/4S0V/4S0V_A_holo.pdb 4S0V 4S0V antagonist 8.21543862857143 5.98028453571429 8.7446446 -0.466129615384615 -0.415810566666667 -0.0740162000000007 7.64324775675675 8.7988814 5.30391434615385 11.7239186 4.83797202857143 11.6029912 -0.690054371428571 -0.560962897674418 -0.229593366666667 -0.025975 -0.0816462000000001 3.52163246666667 -0.688857540540541 5.19692834482759 -0.0591469142857144 -0.766722821428571 -0.0524730000000001 -0.62129875862069 -0.0922135999999998 -0.0510641999999999 6.2045842 5.5165838 5.8756949 4.9164666 -0.0366401999999998 5.53539381860465
pdb/renum/4U14/4U14_A_holo.pdb 4U14 4U14 antagonist 11.3125478857143 5.90688261538462 7.0778636 -0.518319366666667 -0.104380266666667 -0.178762799999999 6.80479041935484 10.3749926 9.95923266666667 13.9571008 6.65053988888889 24.439722 -0.410156027777778 -0.477955558685446 -0.170612290322581 -0.0512189999999999 -0.1145106 4.2643209 -1.42897035483871 7.46039065517241 -0.104430685714285 -0.218042846153846 -0.0439198000000001 -0.451784551724138 -0.1227312 -0.1388028 5.708916 11.3445626 10.1916979032258 6.2846776 -0.0810685999999999 7.33778149295774
pdb/renum/4U15/4U15_B_holo.pdb 4U15 4U15 antagonist 9.36947225714286 5.65401057692308 7.529373 -0.6045388 -0.108381033333333 -0.1309898 6.09848035483871 11.7998728 9.63338226666667 12.8546982 6.09101 11.366834 -0.320523611111111 -0.565884647887324 -0.162128129032258 -0.0775476 -0.1247606 4.08388273333333 -2.04477580645161 5.27831737931035 -0.1178352 -0.224345461538461 -0.0355822000000001 -0.460689 -0.1771906 -0.172613 6.032392 9.6852588 9.79082103225806 6.317877 -0.1061626 6.6828081314554
pdb/renum/4U16/4U16_B_holo.pdb 4U16 4U16 antagonist 9.89835445714286 5.77566942307692 7.914491 -0.453451633333333 -0.0988268333333335 -0.121923399999999 7.44776832258065 12.9835796 10.4677179666667 13.548255 6.57691533333334 11.7231066 -0.368810416666667 -0.418461863849765 -0.174895419354839 -0.0511318000000004 -0.0623146000000004 4.53618396666667 -0.994957903225807 5.48401803448276 -0.0902553142857143 -0.364797423076923 -0.0386730000000004 -0.466781448275862 -0.1445316 -0.114509399999999 6.2570056 10.2135146 10.6587971935484 6.6485288 -0.0987034000000001 7.31170642723005
pdb/renum/4UG2/4UG2_A_holo.pdb 4UG2 4UG2 agonist 9.75938074285714 4.19010323076923 10.0638764 -0.0946150416666666 -0.2465489 -0.0800512000000005 4.61650111764706 13.8683508 6.154882625 12.9884426 4.91898002777778 14.2028892 -0.205397138888889 -0.2877664 -0.0737925555555553 -0.0129511999999999 -0.0192047999999993 3.5104909 -0.330956382352941 5.09969606060606 -0.0411405428571429 -0.767923384615385 -0.0303644000000001 -0.307833181818182 -0.0607985999999997 -0.0485532000000003 4.4351978 6.8453932 5.35560959259259 5.9115152 -0.0360604000000002 4.80433496190476
pdb/renum/4UHR/4UHR_A_holo.pdb 4UHR 4UHR agonist 12.7725395142857 4.56030130769231 19.1909156 -0.0449667916666667 -0.3047964 -0.0139955999999984 5.949500625 14.6510456 6.59265966666667 14.1751888 5.39823869444444 22.895395 -0.0795554722222222 -0.239312372197309 -0.047791 -0.00893400000000009 -0.0257893999999999 4.07544853333333 -0.0812435 6.633511725 -0.0172681714285712 -1.19599580769231 -0.0229721999999999 -0.116089475 -0.0303774000000001 -0.0138726000000002 4.8283206 7.1027602 5.9131587037037 6.5641508 -0.00493600000000019 5.63393495067264
pdb/renum/4XNV/4XNV_A_holo.pdb 4XNV 4XNV antagonist 6.96878808571429 7.0205176875 8.4243996 -0.0311610384615385 -0.112318833333333 -0.00422799999999999 4.7237086 8.864242 5.10636976923077 7.281129 4.80038744444444 7.3582834 -0.486473027777778 -0.110097004504505 -0.0666343 -0.00529300000000008 -0.0321698000000001 4.4372202 -0.016284142857143 4.45526351515151 -0.00896985714285726 -0.00474034375000015 -0.0116428 -0.00085118181818186 0.000575799999999838 -0.00436920000000036 3.822732 8.3504702 5.09654523333333 4.6802604 -0.00566200000000006 5.08379544144144
pdb/renum/4XNW/4XNW_A_holo.pdb 4XNW 4XNW antagonist 7.05356971428572 6.60863259375 8.2506686 -0.0205308461538462 -0.1359349 -0.0114042000000005 4.88012934285714 9.3556746 5.40728407692308 7.694201 5.61016194444444 7.3007792 -0.036655361111111 -0.191253581081081 -0.0714403666666666 -0.00488960000000001 -0.026075 3.9047735 -0.0285485142857143 4.34944472727273 -0.0105400285714287 -0.7491381875 -0.0106180000000001 -0.285212787878788 -0.00291619999999995 -0.0148983999999999 3.936967 8.257234 4.8165649 4.5794636 -0.00297880000000017 5.09012528828829
pdb/renum/4XT1/4XT1_A_holo.pdb 4XT1 4XT1 0agonist_g 9.50046454285714 7.11227728125 10.8197514 -0.193765291666667 -0.0295709285714286 -0.0437563999999995 6.34025463888889 11.0766808 6.13180145833333 10.8156404 4.64250684375 16.4541454 -0.0615769374999999 -0.0613304196428571 -0.0170646666666667 -0.0448800000000001 -0.0491871999999999 4.60769721428572 -0.112108222222222 6.46134605555555 -0.0581382571428571 -0.01885878125 -0.0258560000000001 -0.0287637222222221 -0.1662528 -0.0578702000000003 3.957962 7.4550476 6.92380677777778 5.9240242 -0.0191651999999998 6.08235052678571
pdb/renum/4XT3/4XT3_A_holo.pdb 4XT3 4XT3 agonist 9.517857 7.2508745625 10.77635 -0.0497905833333333 -0.00116653333333325 0.0254784000000001 6.49488366666667 11.1295688 6.27577795833333 10.127826 4.65853540625 16.9570846 0.00106337500000003 0.00320531415929206 0.00787933333333344 -0.00453960000000002 0.0065900000000001 5.4147624 0.0206044722222222 6.6259275 0.00406311428571443 0.01210225 -0.0013285999999999 0.0141015 -0.0556843999999996 0.0369430000000005 4.2524038 7.3401542 6.9621805 6.0416116 0.0209829999999999 6.27057682300885
pdb/renum/4YAY/4YAY_A_holo.pdb 4YAY 4YAY antagonist 7.201739 9.1466135625 8.4635582 -0.617822423076923 -0.248658966666667 -0.0138413999999999 8.820029 10.9484902 6.66653830769231 8.5157436 5.42512608333333 4.4986406 -0.332103166666667 -0.255557172897196 -0.0343003666666667 -0.0343039999999999 -0.0371716000000001 4.0970183 -0.128934225806452 6.55175348275862 -0.0435598 -0.33479428125 -0.0214108 -0.119688965517241 -0.1431886 -0.0313584000000001 4.6952556 8.6933846 4.92411956666667 4.5971002 -0.0236438 6.52047689252336
pdb/renum/4Z34/4Z34_A_holo.pdb 4Z34 4Z34 antagonist 8.9844728 5.92756180769231 7.0135678 -0.129715041666667 -0.132830653846154 -0.0633987999999993 5.05883907142857 11.3839514 6.17432529166667 9.796655 5.96293097222222 13.7469388 -1.14508719444444 -0.527106185365854 -0.109954066666667 -0.0166621999999999 -0.0569872000000007 3.20981346153846 -0.445917714285714 5.35319034285714 -0.052421142857143 -0.832587961538461 -0.0533098000000002 -0.652436171428571 -0.0608810000000002 -0.0613594000000003 5.968633 10.0452678 6.34240883333333 4.9362958 -0.0543496000000001 5.46196341463415
pdb/renum/4Z35/4Z35_A_holo.pdb 4Z35 4Z35 antagonist 8.7412062 5.97458030769231 6.6571734 -0.140759791666667 -0.145907461538462 -0.0664389999999994 4.94638439285714 11.7020726 6.201774 9.8589038 5.66318419444444 13.9841634 -1.18319072222222 -0.536761741463414 -0.117287 -0.0166371999999999 -0.0593229999999997 3.12429707692308 -0.433456892857143 5.33830748571429 -0.0543077142857141 -0.840541230769231 -0.0565336 -0.650285342857143 -0.0632232 -0.0594122000000002 5.9988702 8.3500054 6.38859206666667 4.6372546 -0.0585857999999998 5.39651368780488
pdb/renum/4Z36/4Z36_A_holo.pdb 4Z36 4Z36 antagonist 8.70430162857143 5.97497976923077 6.666609 -0.1346645 -0.1525135 -0.0639021999999988 4.960838 11.5418458 6.169333625 9.8955548 5.71384155555555 13.888997 -1.13451727777778 -0.517641980487805 -0.0894986 -0.0154763999999998 -0.0602744000000001 3.13729011538462 -0.419971964285715 5.31831165714286 -0.0518405142857141 -0.864661423076923 -0.0525 -0.604323285714285 -0.0572807999999997 -0.0579306000000003 5.9229734 8.315529 6.23372133333333 4.6986024 -0.0555192 5.37920649756098
pdb/renum/4ZJ8/4ZJ8_A_holo.pdb 4ZJ8 4ZJ8 inverse_agonist 8.81336057142857 7.63247042857143 10.004446 -0.459250961538462 -0.4794599 -0.0767707999999999 7.77980308333333 11.7008068 5.88044646153846 9.0005888 4.99293805555556 12.9663746 -0.72630375 -0.583099896713615 -0.3381845 -0.0271766000000003 -0.0936997999999999 3.49077273333333 -0.617040138888889 5.45017544827586 -0.0604221142857145 -0.697493642857143 -0.0627908000000002 -0.707468551724138 -0.0772938000000005 -0.0392710000000006 5.880395 7.187507 5.69758303571429 4.9534058 -0.045952 5.86258242253521
pdb/renum/4ZJC/4ZJC_A_holo.pdb 4ZJC 4ZJC inverse_agonist 8.86069185714286 6.99803528571429 10.5181804 -0.422272884615385 -0.4409522 -0.0882124000000001 7.81504261111111 9.1644928 5.33211592307692 9.6605112 5.04398716666667 14.3440828 -0.701008694444444 -0.527836126760563 -0.320477321428571 -0.0280385999999998 -0.0960299999999997 3.48275096666667 -0.441043333333333 5.73408003448276 -0.0607260571428571 -0.614613392857143 -0.0534535999999999 -0.721552448275862 -0.0697962 -0.0417262000000001 6.046301 7.2521832 5.70528321428571 5.0390916 -0.0478254000000003 5.76537020657277
pdb/renum/4ZUD/4ZUD_A_holo.pdb 4ZUD 4ZUD inverse_agonist 8.03597111428571 9.1778752 8.64626 -1.06045648 -0.460879533333333 -0.0672946000000001 9.8222701 13.4636648 7.43407072 11.5839738 5.50265342857143 5.5545062 -0.616982428571428 -0.702643172248804 -0.176444066666667 -0.0899447999999998 -0.1651684 4.23738606666667 -1.32260456666667 6.49472031034483 -0.150942914285714 -0.825602333333334 -0.0824788 -0.523472793103448 -0.3978556 -0.1867186 3.6536686 8.0833134 5.4466817 5.266411 -0.0671395999999998 6.82927233971292
pdb/renum/5A8E/5A8E_A_holo.pdb 5A8E 5A8E inverse_agonist 17.3082591142857 5.92314970833333 12.2757658 -0.215962269230769 -0.0921283333333334 -0.110580199999998 6.10576273529412 11.8008812 6.96601188461539 15.1088182 6.03218405555556 59.6590912 -0.983055944444444 -0.504343179372197 -0.1501323125 -0.0279774 -0.0549316000000001 4.27689613333333 -0.455818058823529 13.2939957560976 -0.0638137428571425 -1.27207416666667 -0.0383301999999997 -0.43580043902439 -0.1168322 -0.0528733999999996 5.7148158 10.3988636 10.40405159375 6.199578 -0.0451712000000001 7.86689157847534
pdb/renum/5C1M/5C1M_A_holo.pdb 5C1M 5C1M antagonist 12.3156842285714 5.900824 10.5021618 -0.2175525 -0.435449333333333 -0.201190200000001 7.35819555263158 10.664165 6.33110388461538 11.8603438 5.6936415 32.5569354 -0.520125611111111 -0.483193578947368 -0.1821993125 -0.0560347999999999 -0.0610646000000004 4.82172206666667 -0.707184342105263 9.74065021052632 -0.0810308571428574 -0.514937107142857 -0.0345405999999999 -0.673740710526316 -0.1106066 -0.0780748000000003 4.3480888 9.3647428 6.53233484375 6.913352 -0.0257044000000001 6.74669027631579
pdb/renum/5CXV/5CXV_A_holo.pdb 5CXV 5CXV antagonist 13.5186912285714 6.03602607692308 17.47613 -0.518530033333333 -0.0922812 -0.173977999999999 8.1632896969697 11.6170214 9.97746623333333 13.90091 6.62098127777778 25.0432316 -0.326454361111111 -0.381062759090909 -0.14508871875 -0.0763472000000002 -0.065592599999999 4.37653716666667 -0.783705272727273 8.03534396969697 -0.100335028571428 -0.371398769230769 -0.0378947999999999 -0.411988848484848 -0.150741199999999 -0.122651199999999 7.0828566 11.436309 9.70659275 8.07438 -0.0751402000000004 7.59580902272727
pdb/renum/5DSG/5DSG_B_holo.pdb 5DSG 5DSG antagonist 10.9022823428571 5.96880265384615 15.9369276 -0.6310075 -0.0907405999999999 -0.0762325999999995 7.41567975757576 11.2257646 9.95519183333333 10.2574296 6.53105225 15.6723826 -0.422730388888889 -0.423234509009009 -0.18064694117647 -0.0769535999999998 -0.1347388 4.15595483333333 -0.998358515151515 6.12576790909091 -0.1332396 -0.232751307692308 -0.0342512000000002 -0.362059484848485 -0.2524244 -0.2974818 5.9129894 10.3245146 11.7329603823529 6.985968 -0.0605947999999998 7.474908
